Title,Creator,Date Original,Subset(Note),Header,Sport,Gender,Topical Subject,Geographic Subject,Chronological Subject,Source,Type(IMT),Type(DCMITYPE),Type(AAT),Digital Collection,Contributing Institution,Archival Collection,Collection Identifier,Barcode,Rights Management,Contact Information,Sublocation,SportsSeasonURI,SportsEventID,Series,Corporate Name Subject,Date Digital,Latitude,Longitude,Personal name,Collection Guide,Folder,Folder name,Category,Image Height,Image Width,Duration,Digitization Specifications,Image Number,Object File Name,Box Barcode,Case / Tray,Sub-set
Football – ca. 1970’s and 1980’s / Marching Band / CMP tray [5],The University of Iowa; The Crowley Company,1970/1989,,Football – ca. 1970’s and 1980’s / Marching Band / CMP tray [5],Football,Men's,Football; Marching bands,,1970-1980; 1980-1990,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045760364,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,,http://dbpedia.org/resource/page/Hawkeye_Marching_Band,1500300002S1970-1989,,University of Iowa,2015-12-09,,,,,,,,,,,,,,31858045760364,2 / 6,001-025
Football – ca. 1970’s and 1980’s / Marching Band / CMP tray [6],The University of Iowa; The Crowley Company,1970/1989,,Football – ca. 1970’s and 1980’s / Marching Band / CMP tray [6],Football,Men's,Football; Marching bands,,1970-1980; 1980-1990,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045760364,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,,http://dbpedia.org/resource/page/Hawkeye_Marching_Band,1500300002S1970-1989,,University of Iowa,2015-12-09,,,,,,,,,,,,,,31858045760364,2 / 6,026-173
Football – ca. 1970’s and 1980’s / Marching Band / CMP tray [7],The University of Iowa; The Crowley Company,1970/1989,,Football – ca. 1970’s and 1980’s / Marching Band / CMP tray [7],Football,Men's,Football; Marching bands,,1970-1980; 1980-1990,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045760364,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,,http://dbpedia.org/resource/page/Hawkeye_Marching_Band,1500300002S1970-1989,,University of Iowa,2015-12-09,,,,,,,,,,,,,,31858045760364,2 / 6,174-205
Football – ca. 1970’s and 1980’s / Marching Band / CMP tray [8],The University of Iowa; The Crowley Company,1970/1989,,Football – ca. 1970’s and 1980’s / Marching Band / CMP tray [8],Football,Men's,Football; Marching bands,,1970-1980; 1980-1990,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045760356,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,,http://dbpedia.org/resource/page/Hawkeye_Marching_Band,1500300002S1970-1989,,University of Iowa,2015-12-09,,,,,,,,,,,,,,31858045760356,3 / 1,001-048
Football – ca. 1970’s and 1980’s / Marching Band / CMP tray [9],The University of Iowa; The Crowley Company,1970/1989,,Football – ca. 1970’s and 1980’s / Marching Band / CMP tray [9],Football,Men's,Football; Marching bands,,1970-1980; 1980-1990,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045760356,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,,http://dbpedia.org/resource/page/Hawkeye_Marching_Band,1500300002S1970-1989,,University of Iowa,2015-12-09,,,,,,,,,,,,,,31858045760356,3 / 1,049-121
Football – ca. 1970’s and 1980’s / Cheerleaders / CMP tray [1] 1973,The University of Iowa; The Crowley Company,1973,,Football – ca. 1970’s and 1980’s / Cheerleaders / CMP tray [1] 1973,Football,Men's,Football; Cheerleading,,1970-1980,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045760356,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,1973 Iowa Hawkeyes Football Season,http://dbpedia.org/resource/1973_Iowa_Hawkeyes_football_team,1500300002S1973,,University of Iowa,2015-12-09,,,,,,,,,,,,,,31858045760356,3 / 1,122-154
Football – ca. 1970’s and 1980’s / Cheerleaders / CMP tray [2] 1975-79 [1],The University of Iowa; The Crowley Company,1975/1979,,Football – ca. 1970’s and 1980’s / Cheerleaders / CMP tray [2] 1975-79 [1],Football,Men's,Football; Cheerleading,,1970-1980,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045760356,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,,,1500300002S1975-1979,,University of Iowa,2015-12-09,,,,,,,,,,,,,,31858045760356,3 / 1,155-205
Football – ca. 1970’s and 1980’s / Cheerleaders / CMP tray [2] 1975-79 [2],The University of Iowa; The Crowley Company,1975/1979,,Football – ca. 1970’s and 1980’s / Cheerleaders / CMP tray [2] 1975-79 [2],Football,Men's,Football; Cheerleading,,1970-1980,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045760349,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,,,1500300002S1975-1979,,University of Iowa,2015-12-09,,,,,,,,,,,,,,31858045760349,3 / 2,001-138
Football – ca. 1970’s and 1980’s / Cheerleaders / CMP tray [3] 1975-79 [3],The University of Iowa; The Crowley Company,1975/1979,,Football – ca. 1970’s and 1980’s / Cheerleaders / CMP tray [3] 1975-79 [3],Football,Men's,Football; Cheerleading,,1970-1980,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045760349,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,,,1500300002S1975-1979,,University of Iowa,2015-12-09,,,,,,,,,,,,,,31858045760349,3 / 2,139-208
Football – ca. 1970’s and 1980’s / Cheerleaders / CMP tray [3] 1975-79 [4],The University of Iowa; The Crowley Company,1975/1979,,Football – ca. 1970’s and 1980’s / Cheerleaders / CMP tray [3] 1975-79 [4],Football,Men's,Football; Cheerleading,,1970-1980,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045760331,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,,,1500300002S1975-1979,,University of Iowa,2015-12-09,,,,,,,,,,,,,,31858045760331,3 / 3,001-043
Football – ca. 1970’s and 1980’s / Cheerleaders / CMP Hanging Files,The University of Iowa; The Crowley Company,1970/1989,,Football – ca. 1970’s and 1980’s / Cheerleaders / CMP Hanging Files,Football,Men's,Football; Cheerleading,,1970-1980; 1980-1990,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045760331,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,,,1500300002S1970-1989,,University of Iowa,2015-12-09,,,,,,,,,,,,,,31858045760331,3 / 3,044-133
"Football – ca. 1970’s and 1980’s / Twirlers, 1973",The University of Iowa; The Crowley Company,1973,,"Football – ca. 1970’s and 1980’s / Twirlers, 1973",Football,Men's,Football; Baton twirling,,1970-1980,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045760331,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,1973 Iowa Hawkeyes Football Season,http://dbpedia.org/resource/1973_Iowa_Hawkeyes_football_team,1500300002S1973,,University of Iowa,2015-12-09,,,,,,,,,,,,,,31858045760331,3 / 3,134-152
Football – ca. 1970’s and 1980’s / Twirlers / CMP tray [1],The University of Iowa; The Crowley Company,1970/1989,,Football – ca. 1970’s and 1980’s / Twirlers / CMP tray [1],Football,Men's,Football; Baton twirling,,1970-1980; 1980-1990,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045760331,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,,,1500300002S1970-1989,,University of Iowa,2015-12-09,,,,,,,,,,,,,,31858045760331,3 / 3,153-196
Football – ca. 1970’s and 1980’s / Twirlers / CMP tray [2],The University of Iowa; The Crowley Company,1970/1989,,Football – ca. 1970’s and 1980’s / Twirlers / CMP tray [2],Football,Men's,Football; Baton twirling,,1970-1980; 1980-1990,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045760323,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,,,1500300002S1970-1989,,University of Iowa,2015-12-09,,,,,,,,,,,,,,31858045760323,3 / 4,001-082
Football – ca. 1970’s and 1980’s / Twirlers / CMP tray [3],The University of Iowa; The Crowley Company,1970/1989,,Football – ca. 1970’s and 1980’s / Twirlers / CMP tray [3],Football,Men's,Football; Baton twirling,,1970-1980; 1980-1990,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045760323,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,,,1500300002S1970-1989,,University of Iowa,2015-12-09,,,,,,,,,,,,,,31858045760323,3 / 4,083-153
Football – ca. 1970’s and 1980’s / Twirlers / CMP Hanging Files,The University of Iowa; The Crowley Company,1970/1989,,Football – ca. 1970’s and 1980’s / Twirlers / CMP Hanging Files,Football,Men's,Football; Baton twirling,,1970-1980; 1980-1990,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045760323,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,,,1500300002S1970-1989,,University of Iowa,2015-12-09,,,,,,,,,,,,,,31858045760323,3 / 4,154-186
"Football – ca. 1980 / Football Action / Arizona / Oct. 4, 1980",The University of Iowa; The Crowley Company,1980-10-04,,"Football – ca. 1980 / Football Action / Arizona / Oct. 4, 1980",Football,Men's,Football,,1980-1990,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045760455,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,1980 Iowa Hawkeyes Football Season,http://dbpedia.org/resource/1980_Iowa_Hawkeyes_football_team,1500300002S1980,,University of Iowa,2015-12-09,,,,,,,,,,,,,,31858045760455,3 / 5,001-020
Football – ca. 1980 / CMP tray 1 & 2 / includes unlabeled slides,The University of Iowa; The Crowley Company,1980,,Football – ca. 1980 / CMP tray 1 & 2 / includes unlabeled slides,Football,Men's,Football,,1980-1990,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045760455,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,1980 Iowa Hawkeyes Football Season,http://dbpedia.org/resource/1980_Iowa_Hawkeyes_football_team,1500300002S1980,,University of Iowa,2015-12-09,,,,,,,,,,,,,,31858045760455,3 / 5,021-145
Football – ca. 1980 / CMP tray 3 & 4 / includes unlabeled slides [1],The University of Iowa; The Crowley Company,1980,,Football – ca. 1980 / CMP tray 3 & 4 / includes unlabeled slides [1],Football,Men's,Football,,1980-1990,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045760455,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,1980 Iowa Hawkeyes Football Season,http://dbpedia.org/resource/1980_Iowa_Hawkeyes_football_team,1500300002S1980,,University of Iowa,2015-12-09,,,,,,,,,,,,,,31858045760455,3 / 5,146-208
